image_id,umap_1,umap_2
khanhha_original::Rissbilder_for_Florian_9S6A2873_905_438_3442_2738.jpg,0.65374076,8.151742
khanhha_original::Rissbilder_for_Florian_9S6A2873_930_236_3379_3204.jpg,0.6363593,8.180134
khanhha_original::Rissbilder_for_Florian_9S6A2874_251_526_2458_2696.jpg,0.9253494,9.042557
khanhha_original::Rissbilder_for_Florian_9S6A2875_169_1864_3516_3562.jpg,0.70370567,9.16878
khanhha_original::Rissbilder_for_Florian_9S6A2875_228_47_2676_2777.jpg,1.0093985,8.487083
khanhha_original::Rissbilder_for_Florian_9S6A2875_36_523_3631_3027.jpg,1.0665596,8.571062
khanhha_original::Rissbilder_for_Florian_9S6A2875_97_864_3672_4225.jpg,1.2831122,8.685451
khanhha_original::Rissbilder_for_Florian_9S6A2876_169_722_2977_3880.jpg,1.4673275,8.625391
khanhha_original::Rissbilder_for_Florian_9S6A2876_79_1349_3734_3387.jpg,1.3279276,8.672995
khanhha_original::Rissbilder_for_Florian_9S6A2876_800_744_2945_3705.jpg,1.4114442,8.692364
khanhha_original::Rissbilder_for_Florian_9S6A2877_304_1360_2589_2329.jpg,1.8843387,8.587916
khanhha_original::Rissbilder_for_Florian_9S6A2877_417_140_3357_4443.jpg,1.7843673,8.75676
khanhha_original::Rissbilder_for_Florian_9S6A2877_472_1716_2206_2901.jpg,1.7642498,8.720648
khanhha_original::Rissbilder_for_Florian_9S6A2878_186_801_3630_3688.jpg,1.5222504,8.64939
khanhha_original::Rissbilder_for_Florian_9S6A2878_287_270_3223_3935.jpg,1.4057885,8.667923
khanhha_original::Rissbilder_for_Florian_9S6A2878_29_861_3713_4568.jpg,1.7520064,8.564366
khanhha_original::Rissbilder_for_Florian_9S6A2878_373_2066_2452_3245.jpg,1.8942616,8.506327
khanhha_original::Rissbilder_for_Florian_9S6A2878_67_878_2624_2752.jpg,1.3549652,8.742017
khanhha_original::Rissbilder_for_Florian_9S6A2878_861_28_2800_2885.jpg,1.4960917,8.644245
khanhha_original::Rissbilder_for_Florian_9S6A2879_0_0_5760_3840.jpg,0.8491854,8.411463
khanhha_original::Rissbilder_for_Florian_9S6A2879_1312_923_2418_2909.jpg,0.8543188,8.452843
khanhha_original::Rissbilder_for_Florian_9S6A2879_1320_542_3826_3214.jpg,1.0159769,8.495938
khanhha_original::Rissbilder_for_Florian_9S6A2880_1244_1022_2375_2527.jpg,0.36199448,7.966357
khanhha_original::Rissbilder_for_Florian_9S6A2880_131_2019_3358_3435.jpg,0.38077587,7.9102883
khanhha_original::Rissbilder_for_Florian_9S6A2880_1_709_3836_3003.jpg,0.33111337,7.914226
khanhha_original::Rissbilder_for_Florian_9S6A2880_277_388_3305_4321.jpg,0.31861487,7.9445577
khanhha_original::Rissbilder_for_Florian_9S6A2881_0_0_3840_5760.jpg,2.3942354,8.219988
khanhha_original::Rissbilder_for_Florian_9S6A2881_1046_39_2575_3270.jpg,2.3617337,8.345432
khanhha_original::Rissbilder_for_Florian_9S6A2881_277_1792_3424_2971.jpg,1.1779013,8.957396
khanhha_original::Rissbilder_for_Florian_9S6A2881_77_297_3144_3819.jpg,1.2573358,8.837208
khanhha_original::Rissbilder_for_Florian_9S6A2882_346_490_2497_1975.jpg,0.7047974,9.171761
khanhha_original::Rissbilder_for_Florian_9S6A2882_458_1944_3282_2844.jpg,0.32857075,9.298972
khanhha_original::Rissbilder_for_Florian_9S6A2883_0_0_3840_5760.jpg,1.4958487,8.617954
khanhha_original::Rissbilder_for_Florian_9S6A2883_290_1780_2688_2984.jpg,1.0971578,8.837935
khanhha_original::Rissbilder_for_Florian_9S6A2884_103_1141_3407_4451.jpg,0.37874505,9.366147
khanhha_original::Rissbilder_for_Florian_9S6A2884_158_1281_3498_4054.jpg,0.32455418,9.384907
khanhha_original::Rissbilder_for_Florian_9S6A2884_197_1323_3592_3665.jpg,0.32345372,9.368433
khanhha_original::Rissbilder_for_Florian_9S6A2884_19_1803_3537_2796.jpg,0.35124907,9.413674
khanhha_original::Rissbilder_for_Florian_9S6A2885_167_1375_2073_2363.jpg,0.32408974,9.312756
khanhha_original::Rissbilder_for_Florian_9S6A2885_67_973_3621_3313.jpg,0.2580433,9.394864
khanhha_original::Rissbilder_for_Florian_9S6A2885_82_1409_2816_3479.jpg,0.40625414,9.364674
khanhha_original::Rissbilder_for_Florian_9S6A2886_106_479_3642_4594.jpg,0.12267388,8.292098
khanhha_original::Rissbilder_for_Florian_9S6A2886_110_1312_3454_3075.jpg,0.10623005,8.287333
khanhha_original::Rissbilder_for_Florian_9S6A2886_12_1171_3583_2973.jpg,0.0978691,8.328086
khanhha_original::Rissbilder_for_Florian_9S6A2886_273_2665_2929_2302.jpg,0.033972643,8.3589115
khanhha_original::Rissbilder_for_Florian_9S6A2886_695_71_2627_3457.jpg,0.04244905,8.31624
khanhha_original::Rissbilder_for_Florian_9S6A2886_984_32_2437_2598.jpg,-0.46489424,6.685464
khanhha_original::Rissbilder_for_Florian_9S6A2887_452_483_3013_2564.jpg,0.80199045,8.231046
khanhha_original::Rissbilder_for_Florian_9S6A2887_749_2501_3000_2991.jpg,1.0641575,8.189801
khanhha_original::Rissbilder_for_Florian_9S6A2888_133_918_3617_3712.jpg,0.16958173,8.419978
khanhha_original::Rissbilder_for_Florian_9S6A2889_470_1014_3063_3785.jpg,2.8431137,8.049562
khanhha_original::Rissbilder_for_Florian_9S6A2889_671_2114_2686_3238.jpg,2.8708546,8.013905
khanhha_original::Rissbilder_for_Florian_9S6A2890_0_0_3840_5760.jpg,2.593485,8.459825
khanhha_original::Rissbilder_for_Florian_9S6A2890_1213_1864_1830_2425.jpg,2.7573395,8.524925
khanhha_original::Rissbilder_for_Florian_9S6A2892_103_890_2526_2526.jpg,0.286207,7.869831
khanhha_original::Rissbilder_for_Florian_9S6A2892_1086_390_3050_2813.jpg,0.24991664,7.945629
khanhha_original::Rissbilder_for_Florian_9S6A2892_1754_604_2639_2889.jpg,0.25743437,7.887281
khanhha_original::Rissbilder_for_Florian_9S6A2893_46_3035_3311_2720.jpg,0.6135673,8.921168
khanhha_original::Rissbilder_for_Florian_9S6A2893_986_2947_2387_2036.jpg,5.99632,10.309588
khanhha_original::Rissbilder_for_Florian_9S6A2894_2035_188_3164_3103.jpg,0.10625545,8.143439
khanhha_original::Rissbilder_for_Florian_9S6A2894_2274_588_3314_3190.jpg,0.029262545,8.195955
khanhha_original::Rissbilder_for_Florian_9S6A2895_46_163_3635_3331.jpg,0.31263363,9.402458
khanhha_original::Rissbilder_for_Florian_9S6A2896_0_0_3840_5760.jpg,2.3572333,8.347895
khanhha_original::Rissbilder_for_Florian_9S6A2896_1287_1184_2528_1916.jpg,3.2373416,8.377798
khanhha_original::Rissbilder_for_Florian_9S6A2896_1446_730_2288_2912.jpg,3.221475,8.342737
khanhha_original::Rissbilder_for_Florian_9S6A2896_28_1443_3701_3540.jpg,2.3136215,8.301693
khanhha_original::Rissbilder_for_Florian_9S6A2896_616_2037_3008_3401.jpg,2.293434,8.422029
khanhha_original::Rissbilder_for_Florian_9S6A2896_788_3134_2243_2150.jpg,1.0579047,9.277468
khanhha_original::Rissbilder_for_Florian_9S6A2897_1309_1879_2158_2129.jpg,1.7027957,12.239007
khanhha_original::Rissbilder_for_Florian_9S6A2897_161_1181_3216_3670.jpg,0.5892278,9.5571995
khanhha_original::Rissbilder_for_Florian_9S6A2897_480_85_2898_3545.jpg,0.76218885,9.501658
khanhha_original::Rissbilder_for_Florian_9S6A2897_575_1892_2708_3567.jpg,1.1084107,9.462447
khanhha_original::Rissbilder_for_Florian_9S6A2897_9_818_3756_3081.jpg,0.54570967,9.537886
khanhha_original::Rissbilder_for_Florian_9S6A2900_113_3085_3124_2494.jpg,1.5724851,8.583463
khanhha_original::Rissbilder_for_Florian_9S6A2900_163_3290_2437_2240.jpg,1.61677,8.561133
khanhha_original::Rissbilder_for_Florian_9S6A2900_197_1041_3309_3760.jpg,1.5395671,8.617235
khanhha_original::Rissbilder_for_Florian_9S6A2901_0_0_3840_5760.jpg,3.6485925,8.420853
khanhha_original::Rissbilder_for_Florian_9S6A2901_55_3400_2984_2240.jpg,3.7419353,8.568873
khanhha_original::Rissbilder_for_Florian_9S6A2901_67_161_3343_3273.jpg,3.6099837,8.435036
khanhha_original::Rissbilder_for_Florian_9S6A2902_0_0_3840_5760.jpg,1.4722842,8.265153
khanhha_original::Rissbilder_for_Florian_9S6A2902_163_2262_3171_3274.jpg,1.5817925,8.425976
khanhha_original::Rissbilder_for_Florian_9S6A2902_192_967_2598_2117.jpg,5.261585,10.439864
khanhha_original::Rissbilder_for_Florian_9S6A2903_385_511_3375_3468.jpg,1.4750282,9.455188
khanhha_original::Rissbilder_for_Florian_9S6A2903_438_739_2998_2746.jpg,1.4918643,9.472057
khanhha_original::Rissbilder_for_Florian_9S6A2904_447_893_3086_3169.jpg,0.39348626,8.03004
khanhha_original::Rissbilder_for_Florian_9S6A2904_78_719_3211_3093.jpg,0.37969568,7.919012
khanhha_original::Rissbilder_for_Florian_9S6A2904_86_208_2615_2808.jpg,-0.44528568,6.4079614
khanhha_original::Rissbilder_for_Florian_9S6A2905_1082_994_2878_2819.jpg,0.43673483,7.9484835
khanhha_original::Rissbilder_for_Florian_9S6A2905_153_412_3269_2899.jpg,0.13639797,7.7901177
khanhha_original::Rissbilder_for_Florian_9S6A2905_2363_42_2827_2612.jpg,0.3449464,7.979384
khanhha_original::Rissbilder_for_Florian_9S6A2905_795_159_2896_2675.jpg,0.26379156,7.9075093
khanhha_original::Rissbilder_for_Florian_9S6A2905_928_88_4020_3658.jpg,0.24608056,7.949081
khanhha_original::Rissbilder_for_Florian_9S6A2906_0_0_3840_5760.jpg,1.9662001,8.462343
khanhha_original::Rissbilder_for_Florian_9S6A2906_358_658_3398_3904.jpg,2.2545493,8.387225
khanhha_original::Rissbilder_for_Florian_9S6A2906_52_256_3772_3845.jpg,2.1638854,8.400812
khanhha_original::Rissbilder_for_Florian_9S6A2906_54_350_3631_4518.jpg,2.1250792,8.413856
khanhha_original::Rissbilder_for_Florian_9S6A2906_67_759_3263_3857.jpg,2.2405624,8.363185
khanhha_original::Rissbilder_for_Florian_9S6A2908_1091_77_2830_3744.jpg,1.6340985,7.6688814
khanhha_original::Rissbilder_for_Florian_9S6A2908_1096_896_2445_1861.jpg,1.6854355,7.7130313
khanhha_original::Rissbilder_for_Florian_9S6A2908_1599_736_3074_2729.jpg,1.5525706,7.6946664
khanhha_original::Rissbilder_for_Florian_9S6A2909_191_2009_3191_3109.jpg,2.760224,8.41574
khanhha_original::Rissbilder_for_Florian_9S6A2909_36_61_3613_3826.jpg,2.6525838,8.562641
khanhha_original::Rissbilder_for_Florian_9S6A2909_485_850_3106_4081.jpg,2.8593135,8.439604
khanhha_original::Rissbilder_for_Florian_9S6A2910_0_0_3840_5760.jpg,2.7557902,8.215424
khanhha_original::Rissbilder_for_Florian_9S6A2910_113_175_3097_2360.jpg,1.2139925,7.99179
khanhha_original::Rissbilder_for_Florian_9S6A2910_43_1959_3615_3077.jpg,2.7146375,8.401601
khanhha_original::Rissbilder_for_Florian_9S6A2910_59_1878_2063_2153.jpg,2.3506289,8.543479
khanhha_original::Rissbilder_for_Florian_9S6A2910_880_2365_2685_2887.jpg,2.7433012,8.402204
khanhha_original::Rissbilder_for_Florian_9S6A2911_1125_1393_2108_2755.jpg,2.4984114,8.383388
khanhha_original::Rissbilder_for_Florian_9S6A2911_323_1692_3460_3572.jpg,1.7771965,8.539606
khanhha_original::Rissbilder_for_Florian_9S6A2912_0_0_3840_5760.jpg,3.1866698,6.844905
khanhha_original::Rissbilder_for_Florian_9S6A2912_255_1175_3429_3203.jpg,3.1002839,7.1517186
khanhha_original::Rissbilder_for_Florian_9S6A2912_85_369_3711_3429.jpg,3.097394,7.2575064
khanhha_original::Rissbilder_for_Florian_9S6A2913_20_297_2640_2502.jpg,2.2209601,7.675001
khanhha_original::Rissbilder_for_Florian_9S6A2913_320_3010_3339_2578.jpg,2.208999,7.699456
khanhha_original::Rissbilder_for_Florian_9S6A2913_321_16_3485_4543.jpg,2.173443,7.7215905
khanhha_original::Rissbilder_for_Florian_9S6A2914_10_816_3799_4560.jpg,2.1370537,7.725013
khanhha_original::Rissbilder_for_Florian_9S6A2914_165_203_2511_2307.jpg,2.0962434,7.7113166
khanhha_original::Rissbilder_for_Florian_9S6A2914_601_1274_2657_3363.jpg,2.148426,7.766002
khanhha_original::Rissbilder_for_Florian_9S6A2914_61_827_3521_3770.jpg,2.1163144,7.7398257
khanhha_original::Rissbilder_for_Florian_9S6A2914_864_1519_2861_3089.jpg,2.2118893,7.784342
khanhha_original::Rissbilder_for_Florian_9S6A2915_1128_2752_2373_2395.jpg,2.1811478,7.749974
khanhha_original::Rissbilder_for_Florian_9S6A2915_757_2194_2406_2383.jpg,2.206656,7.7932844
khanhha_original::Rissbilder_for_Florian_9S6A2916_1381_1379_2811_2259.jpg,2.240978,7.9231095
khanhha_original::Rissbilder_for_Florian_9S6A2916_1475_441_4120_3342.jpg,1.067954,7.6675625
khanhha_original::Rissbilder_for_Florian_9S6A2916_2449_405_2485_3276.jpg,1.5724915,7.715493
khanhha_original::Rissbilder_for_Florian_9S6A2916_26_880_2781_2363.jpg,2.0773363,7.770963
khanhha_original::Rissbilder_for_Florian_9S6A2916_361_66_3733_3710.jpg,1.8269931,7.812176
khanhha_original::Rissbilder_for_Florian_9S6A2917_0_74_3825_4343.jpg,2.2654092,7.7808127
khanhha_original::Rissbilder_for_Florian_9S6A2917_313_1519_3434_4037.jpg,2.3124928,7.7728834
khanhha_original::Rissbilder_for_Florian_9S6A2917_486_1027_3148_3681.jpg,2.316704,7.784443
khanhha_original::Rissbilder_for_Florian_9S6A2917_599_2662_2081_2529.jpg,1.3543332,7.2084227
khanhha_original::Rissbilder_for_Florian_9S6A2918_430_1739_2794_3223.jpg,0.9856326,8.2169
khanhha_original::Rissbilder_for_Florian_9S6A2919_1008_848_2956_2327.jpg,0.77615,8.0846
khanhha_original::Rissbilder_for_Florian_9S6A2919_1139_6_3401_3091.jpg,0.57967275,8.044498
khanhha_original::Rissbilder_for_Florian_9S6A2919_311_375_3331_2605.jpg,0.7791618,8.103636
khanhha_original::Rissbilder_for_Florian_9S6A2919_910_611_3253_2887.jpg,0.6314179,8.11005
khanhha_original::Rissbilder_for_Florian_9S6A2923_1668_185_3721_3137.jpg,1.7372644,7.549604
khanhha_original::Rissbilder_for_Florian_9S6A2923_49_326_3736_3442.jpg,2.0307622,7.4640713
khanhha_original::Rissbilder_for_Florian_9S6A2923_875_539_3052_2796.jpg,1.8196664,7.570903
khanhha_original::Rissbilder_for_Florian_9S6A3085_46_1568_3730_4175.jpg,0.74808073,8.235486
khanhha_original::Rissbilder_for_Florian_9S6A3085_497_692_2640_2077.jpg,0.96738106,8.679065
khanhha_original::Rissbilder_for_Florian_9S6A3085_67_497_3262_3700.jpg,0.8551034,8.311619
khanhha_original::Rissbilder_for_Florian_9S6A3087_146_59_3684_4477.jpg,2.817286,7.989577
khanhha_original::Rissbilder_for_Florian_9S6A3088_370_2375_2620_2464.jpg,2.667384,8.020393
khanhha_original::Rissbilder_for_Florian_9S6A3089_0_0_3840_5760.jpg,2.420251,8.103299
khanhha_original::Rissbilder_for_Florian_9S6A3089_369_1679_3470_3717.jpg,2.4341154,8.130793
khanhha_original::Rissbilder_for_Florian_9S6A3090_836_130_3789_3301.jpg,0.61333317,7.7313576
khanhha_original::Rissbilder_for_Florian_9S6A3090_960_1737_2204_2039.jpg,0.65001637,7.880637
khanhha_original::Rissbilder_for_Florian_9S6A3091_375_333_2309_2364.jpg,2.0296128,8.523269
khanhha_original::Rissbilder_for_Florian_9S6A3091_481_1320_3311_3035.jpg,1.6486082,8.843536
khanhha_original::Rissbilder_for_Florian_9S6A3092_272_70_2808_2402.jpg,0.5276307,7.9205923
khanhha_original::Rissbilder_for_Florian_9S6A3092_3399_925_2286_2829.jpg,1.8018448,7.7595615
khanhha_original::Rissbilder_for_Florian_9S6A3092_623_215_3689_2974.jpg,0.32675046,7.905371
khanhha_original::Rissbilder_for_Florian_9S6A3093_157_2766_2021_2677.jpg,2.0849411,8.597037
khanhha_original::Rissbilder_for_Florian_9S6A3093_616_1617_3135_4052.jpg,2.084694,8.577532
khanhha_original::Rissbilder_for_Florian_9S6A3093_895_2172_2481_2123.jpg,2.2142432,8.690984
khanhha_original::Rissbilder_for_Florian_9S6A3094_17_1195_3751_3661.jpg,2.1276095,8.305942
khanhha_original::Rissbilder_for_Florian_9S6A3094_504_2131_3084_3443.jpg,2.0816453,8.384986
khanhha_original::Rissbilder_for_Florian_9S6A3094_596_1754_2681_3046.jpg,2.1548305,8.360869
khanhha_original::Rissbilder_for_Florian_9S6A3095_418_2347_2757_3271.jpg,2.2320616,8.376523
khanhha_original::Rissbilder_for_Florian_9S6A3095_514_444_3123_3906.jpg,1.7881949,8.554715
khanhha_original::Rissbilder_for_Florian_9S6A3095_592_717_2568_2704.jpg,2.0159595,8.42426
khanhha_original::Rissbilder_for_Florian_9S6A3095_89_2165_3402_3441.jpg,2.12675,8.3755045
khanhha_original::Rissbilder_for_Florian_9S6A3096_347_506_3372_3116.jpg,0.97755027,8.938627
khanhha_original::Rissbilder_for_Florian_9S6A3096_515_1896_2914_2761.jpg,0.8562246,9.024638
khanhha_original::Rissbilder_for_Florian_9S6A3096_899_155_2326_2742.jpg,1.0489743,8.976795
khanhha_original::Rissbilder_for_Florian_9S6A3098_1300_3220_2283_2309.jpg,3.3274872,8.441655
khanhha_original::Rissbilder_for_Florian_9S6A3098_64_1239_3474_2730.jpg,3.0057375,9.043381
khanhha_original::Rissbilder_for_Florian_9S6A3098_88_800_3751_4641.jpg,3.266324,8.321574
khanhha_original::Rissbilder_for_Florian_9S6A3099_120_26_3496_4484.jpg,0.85415757,8.069815
khanhha_original::Rissbilder_for_Florian_9S6A3099_12_492_3822_3921.jpg,1.0394384,8.234218
khanhha_original::Rissbilder_for_Florian_9S6A3099_441_1535_3289_4016.jpg,1.4321462,8.3266735
khanhha_original::Rissbilder_for_Florian_9S6A3099_86_2659_2827_2257.jpg,0.7998439,7.7415934
khanhha_original::Rissbilder_for_Florian_9S6A3100_374_2397_2891_2543.jpg,0.81250143,9.076197
khanhha_original::Rissbilder_for_Florian_9S6A3100_62_648_2874_2646.jpg,0.6915351,9.107886
khanhha_original::Rissbilder_for_Florian_9S6A3100_765_387_2677_2632.jpg,0.72860026,9.067063
khanhha_original::Rissbilder_for_Florian_9S6A3101_1262_2535_2488_2185.jpg,3.091689,9.338265
khanhha_original::Rissbilder_for_Florian_9S6A3101_148_599_2929_2917.jpg,3.0535798,9.188668
khanhha_original::Rissbilder_for_Florian_9S6A3101_487_946_2726_3042.jpg,2.7536705,9.295034
khanhha_original::Rissbilder_for_Florian_9S6A3102_100_448_3704_4115.jpg,2.5122824,8.094487
khanhha_original::Rissbilder_for_Florian_9S6A3103_225_1283_3432_3981.jpg,2.3340442,8.135444
khanhha_original::Rissbilder_for_Florian_9S6A3103_43_936_3780_4403.jpg,2.437447,8.118714
khanhha_original::Rissbilder_for_Florian_9S6A3103_446_1371_3306_4182.jpg,2.2312639,8.224164
khanhha_original::Rissbilder_for_Florian_9S6A3103_513_1787_2538_2641.jpg,2.3659725,8.150024
khanhha_original::Rissbilder_for_Florian_9S6A3104_1061_1181_3086_2630.jpg,2.41128,8.108786
khanhha_original::Rissbilder_for_Florian_9S6A3104_151_147_3971_3570.jpg,2.5905225,8.007683
khanhha_original::Rissbilder_for_Florian_9S6A3104_783_263_3586_3511.jpg,2.4525506,8.101429
khanhha_original::Rissbilder_for_Florian_9S6A3105_186_619_3616_4246.jpg,1.1011013,8.521378
khanhha_original::Rissbilder_for_Florian_9S6A3105_871_2904_2401_2180.jpg,0.4660036,8.6674385
khanhha_original::Rissbilder_for_Florian_9S6A3105_95_40_3736_3924.jpg,1.4091556,8.714978
khanhha_original::Rissbilder_for_Florian_9S6A3106_108_1927_3275_2664.jpg,2.1449695,8.414343
khanhha_original::Rissbilder_for_Florian_9S6A3106_228_1483_2823_2920.jpg,2.181288,8.420762
khanhha_original::Rissbilder_for_Florian_9S6A3106_310_2925_3257_2813.jpg,2.0818923,8.388608
khanhha_original::Rissbilder_for_Florian_9S6A3106_333_1784_3162_3278.jpg,2.1839273,8.368792
khanhha_original::Rissbilder_for_Florian_9S6A3106_521_315_3058_2943.jpg,2.1742752,8.387565
khanhha_original::Rissbilder_for_Florian_9S6A3106_85_2598_2058_2287.jpg,2.1861987,8.41927
khanhha_original::Rissbilder_for_Florian_9S6A3106_9_406_3814_4267.jpg,2.1729298,8.337382
khanhha_original::Rissbilder_for_Florian_9S6A3108_130_372_2601_2517.jpg,0.89404356,9.039097
khanhha_original::Rissbilder_for_Florian_9S6A3108_134_412_3328_4228.jpg,0.8991933,9.022891
khanhha_original::Rissbilder_for_Florian_9S6A3108_160_1043_3170_3960.jpg,0.89077485,9.003935
khanhha_original::Rissbilder_for_Florian_9S6A3108_365_3231_2323_2320.jpg,0.9228649,9.035611
khanhha_original::Rissbilder_for_Florian_9S6A3108_43_1162_3415_3672.jpg,0.95240355,9.02218
khanhha_original::Rissbilder_for_Florian_9S6A3108_651_10_2896_3045.jpg,0.99505377,8.967699
khanhha_original::Rissbilder_for_Florian_9S6A3109_163_622_3006_3321.jpg,0.7097744,9.1212435
khanhha_original::Rissbilder_for_Florian_9S6A3109_440_362_3337_4316.jpg,0.71827006,9.104904
khanhha_original::Rissbilder_for_Florian_9S6A3109_793_2237_2466_2142.jpg,0.6568945,9.172446
khanhha_original::Rissbilder_for_Florian_9S6A3110_0_0_3840_5760.jpg,1.612222,8.602159
khanhha_original::Rissbilder_for_Florian_9S6A3110_52_945_3558_4432.jpg,1.6213005,8.582256
khanhha_original::Rissbilder_for_Florian_9S6A3111_42_1509_3500_3908.jpg,1.7146828,8.575411
khanhha_original::Rissbilder_for_Florian_9S6A3111_601_683_2556_3338.jpg,1.8406872,8.593869
khanhha_original::Rissbilder_for_Florian_9S6A3112_1296_2688_2055_2721.jpg,0.9911495,9.047786
khanhha_original::Rissbilder_for_Florian_9S6A3112_1349_1614_2446_2337.jpg,0.7651428,9.146242
khanhha_original::Rissbilder_for_Florian_9S6A3113_104_526_3717_3372.jpg,0.64556473,9.19285
khanhha_original::Rissbilder_for_Florian_9S6A3114_1215_3118_2077_2478.jpg,1.9322232,8.501978
khanhha_original::Rissbilder_for_Florian_9S6A3114_358_1983_3344_3063.jpg,1.595807,8.756634
khanhha_original::Rissbilder_for_Florian_9S6A3114_871_3543_2822_2137.jpg,1.8524643,8.520749
khanhha_original::Rissbilder_for_Florian_9S6A3115_1009_154_4329_3598.jpg,0.2728929,8.053529
khanhha_original::Rissbilder_for_Florian_9S6A3115_1837_674_2470_3120.jpg,0.17528096,7.98623
khanhha_original::Rissbilder_for_Florian_9S6A3115_1867_748_3166_2919.jpg,0.34796664,8.1040125
khanhha_original::Rissbilder_for_Florian_9S6A3116_390_1097_2997_3963.jpg,0.65797836,8.942638
khanhha_original::Rissbilder_for_Florian_9S6A3116_555_2380_2956_2340.jpg,0.6621286,9.158738
khanhha_original::Rissbilder_for_Florian_9S6A3117_0_0_3840_5760.jpg,1.5962178,8.638016
khanhha_original::Rissbilder_for_Florian_9S6A3117_155_109_3546_2785.jpg,0.6719851,9.171421
khanhha_original::Rissbilder_for_Florian_9S6A3117_911_680_2749_2883.jpg,0.82602847,9.116993
khanhha_original::Rissbilder_for_Florian_9S6A3118_1132_115_4379_3677.jpg,0.4958895,7.852112
khanhha_original::Rissbilder_for_Florian_9S6A3118_2514_38_2922_3514.jpg,0.5075215,7.792446
khanhha_original::Rissbilder_for_Florian_9S6A3119_1583_2261_2214_2879.jpg,0.5294085,9.012916
khanhha_original::Rissbilder_for_Florian_9S6A3119_179_1656_3530_3136.jpg,0.8054176,9.095725
khanhha_original::Rissbilder_for_Florian_9S6A3119_520_1811_3242_3051.jpg,0.7591293,9.067326
khanhha_original::Rissbilder_for_Florian_9S6A3120_14_1099_3666_4059.jpg,0.29198357,9.220502
khanhha_original::Rissbilder_for_Florian_9S6A3120_217_1113_3331_4192.jpg,0.35926363,9.21889
khanhha_original::Rissbilder_for_Florian_9S6A3120_236_1671_2928_2310.jpg,0.3309793,9.254197
khanhha_original::Rissbilder_for_Florian_9S6A3120_875_1120_2089_2571.jpg,0.3475005,9.269297
khanhha_original::Rissbilder_for_Florian_9S6A3121_1095_2665_2007_2602.jpg,1.3037608,8.8004055
khanhha_original::Rissbilder_for_Florian_9S6A3121_224_1466_3238_3220.jpg,1.1922727,8.866047
khanhha_original::Rissbilder_for_Florian_9S6A3121_408_826_2841_3663.jpg,1.1483847,8.857314
khanhha_original::Rissbilder_for_Florian_9S6A3122_155_390_2741_3264.jpg,1.8008342,8.375484
khanhha_original::Rissbilder_for_Florian_9S6A3122_463_1629_3085_3858.jpg,0.9672777,8.962051
khanhha_original::Rissbilder_for_Florian_9S6A3123_240_2905_2709_2486.jpg,1.6742772,8.545555
khanhha_original::Rissbilder_for_Florian_9S6A3123_372_1209_3339_4319.jpg,1.7371168,8.495924
khanhha_original::Rissbilder_for_Florian_9S6A3124_1300_898_2343_2899.jpg,0.8710409,8.952056
khanhha_original::Rissbilder_for_Florian_9S6A3124_465_2434_3240_3146.jpg,0.8661279,9.108711
khanhha_original::Rissbilder_for_Florian_9S6A3126_162_642_3629_3769.jpg,1.40441,8.809457
khanhha_original::Rissbilder_for_Florian_9S6A3126_206_1216_3376_3686.jpg,1.6876448,8.680461
khanhha_original::Rissbilder_for_Florian_9S6A3126_264_1533_3180_4043.jpg,1.7794167,8.647029
khanhha_original::Rissbilder_for_Florian_9S6A3126_429_167_3310_4297.jpg,1.2410762,8.977714
khanhha_original::Rissbilder_for_Florian_9S6A3127_114_2737_3530_2753.jpg,1.4618388,9.147155
khanhha_original::Rissbilder_for_Florian_9S6A3127_54_1984_3083_3305.jpg,1.491739,9.105276
khanhha_original::Rissbilder_for_Florian_9S6A3127_595_2880_2296_2633.jpg,0.6610489,9.180588
khanhha_original::Rissbilder_for_Florian_9S6A3127_653_1639_2788_3252.jpg,0.76473826,9.189174
khanhha_original::Rissbilder_for_Florian_9S6A3127_89_657_3259_3858.jpg,1.5018209,9.123985
khanhha_original::Rissbilder_for_Florian_9S6A3127_9_1051_3792_3003.jpg,1.5086426,9.170638
khanhha_original::Rissbilder_for_Florian_9S6A3128_304_338_2449_2867.jpg,1.6297036,8.625732
khanhha_original::Rissbilder_for_Florian_9S6A3128_580_813_2343_2413.jpg,1.7174671,8.600949
khanhha_original::Rissbilder_for_Florian_9S6A3128_7_578_2768_3056.jpg,1.7111596,8.596527
khanhha_original::Rissbilder_for_Florian_9S6A3129_141_412_2185_2751.jpg,0.904802,9.118059
khanhha_original::Rissbilder_for_Florian_9S6A3129_78_688_3494_3199.jpg,0.9653786,9.098616
khanhha_original::Rissbilder_for_Florian_9S6A3129_882_707_2680_2479.jpg,0.9908877,9.070028
khanhha_original::Rissbilder_for_Florian_9S6A3130_190_1907_3510_2920.jpg,1.3786615,8.805335
khanhha_original::Rissbilder_for_Florian_9S6A3130_24_518_3753_4265.jpg,1.5861287,8.642121
khanhha_original::Rissbilder_for_Florian_9S6A3130_35_1947_3497_3753.jpg,1.6552242,8.617132
khanhha_original::Rissbilder_for_Florian_9S6A3130_485_279_2724_2520.jpg,0.8548594,8.928065
khanhha_original::Rissbilder_for_Florian_9S6A3130_741_2592_3069_3082.jpg,1.5224673,8.729089
khanhha_original::Rissbilder_for_Florian_9S6A3131_308_1998_2814_2860.jpg,1.3878319,8.83216
