image_id,dataset,physical_group,category,delta_iou,umap_1,umap_2,umap_3
khanhha_noisy1::CRACK500_20160302_155914_1081_641.jpg,khanhha_noisy1,khanhha::CRACK500_20160302_155914,improved,0.0358323773533976,8.658372,3.6088293,9.412767
khanhha_noisy1::CRACK500_20160302_155919_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160302_155919,degraded,-0.0234908558995619,8.499447,3.5849223,9.323568
khanhha_noisy1::CRACK500_20160302_155919_641_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160302_155919,improved,0.1014262507983122,9.158389,3.4942343,9.836539
khanhha_noisy1::CRACK500_20160302_155919_641_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160302_155919,neutral,-0.0053899589425778,8.977921,3.5026088,9.88172
khanhha_noisy1::CRACK500_20160302_155925_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160302_155925,degraded,-0.0213684975995215,9.143783,3.4113274,10.439045
khanhha_noisy1::CRACK500_20160302_155925_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160302_155925,degraded,-0.0801453591337189,8.6984,3.6256497,9.481077
khanhha_noisy1::CRACK500_20160302_160033_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160302_160033,improved,0.078304837009724,8.859769,3.7902434,9.851086
khanhha_noisy1::CRACK500_20160303_091830_361_1281.jpg,khanhha_noisy1,khanhha::CRACK500_20160303_091830,degraded,-0.0188790068799302,9.081912,3.4277058,10.314443
khanhha_noisy1::CRACK500_20160303_092627_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160303_092627,degraded,-0.034530284200285,8.910944,3.6981452,9.56824
khanhha_noisy1::CRACK500_20160303_092806_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160303_092806,degraded,-0.0726888725669726,8.209442,4.2628846,9.053016
khanhha_noisy1::CRACK500_20160303_092806_1_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160303_092806,degraded,-0.0190447588698906,8.271235,4.2265224,8.942641
khanhha_noisy1::CRACK500_20160303_092839_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160303_092839,degraded,-0.0117809977461421,8.162147,4.318556,9.080664
khanhha_noisy1::CRACK500_20160303_092839_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160303_092839,improved,0.0272517437032601,8.107621,4.412062,9.295888
khanhha_noisy1::CRACK500_20160303_092839_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160303_092839,neutral,0.001279559582709,8.103178,4.424555,9.323068
khanhha_noisy1::CRACK500_20160303_093353_1921_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160303_093353,improved,0.1070848773929089,8.524668,4.265256,9.777075
khanhha_noisy1::CRACK500_20160303_093353_1921_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160303_093353,neutral,0.0032553653243307,8.850609,3.964728,9.452
khanhha_noisy1::CRACK500_20160303_093400_641_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160303_093400,improved,0.0411949274247865,8.365818,4.2540226,9.259
khanhha_noisy1::CRACK500_20160303_093400_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160303_093400,neutral,-0.0090850627750486,8.770628,3.9677253,10.1088915
khanhha_noisy1::CRACK500_20160303_093527_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160303_093527,improved,0.0887286282160425,9.010836,3.5863676,10.319634
khanhha_noisy1::CRACK500_20160303_093537_1921_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160303_093537,improved,0.0243685789717317,9.052003,3.5825746,10.106373
khanhha_noisy1::CRACK500_20160306_103613_1_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_103613,improved,0.153407588870274,8.9383135,3.721988,9.516485
khanhha_noisy1::CRACK500_20160306_103638_1921_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_103638,degraded,-0.024846846630571,8.967108,3.6853693,9.527768
khanhha_noisy1::CRACK500_20160306_103638_1_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_103638,degraded,-0.0697282590334059,8.899052,3.759958,9.481593
khanhha_noisy1::CRACK500_20160306_103657_1921_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_103657,degraded,-0.0722954076597326,8.87158,3.7100327,10.201813
khanhha_noisy1::CRACK500_20160306_103657_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_103657,degraded,-0.0157338072919795,8.958833,3.6954267,10.098975
khanhha_noisy1::CRACK500_20160306_103816_1_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_103816,improved,0.0791371788976265,8.94805,3.7361388,10.16363
khanhha_noisy1::CRACK500_20160306_103830_1921_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_103830,improved,0.0102015819211935,8.963156,3.7688227,9.643538
khanhha_noisy1::CRACK500_20160306_103903_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_103903,neutral,-0.0011377858686995,9.035393,3.6961002,9.618503
khanhha_noisy1::CRACK500_20160306_103903_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_103903,improved,0.0149476035594826,8.714414,4.027779,9.56084
khanhha_noisy1::CRACK500_20160306_104522_1921_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_104522,degraded,-0.0464290899073507,8.900975,3.8951538,9.691567
khanhha_noisy1::CRACK500_20160306_104522_1921_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_104522,degraded,-0.0491866926304243,9.011038,3.7561474,9.569949
khanhha_noisy1::CRACK500_20160306_104522_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_104522,improved,0.0296878010823051,8.972226,3.678017,9.665668
khanhha_noisy1::CRACK500_20160306_104527_1921_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_104527,improved,0.1056156704137182,8.989391,3.6541307,10.315119
khanhha_noisy1::CRACK500_20160306_104527_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160306_104527,degraded,-0.0245921253866562,8.941444,3.6839771,10.137925
khanhha_noisy1::CRACK500_20160307_143827_1_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_143827,degraded,-0.0117924259200755,8.929931,3.7926497,10.127022
khanhha_noisy1::CRACK500_20160307_144115_1281_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_144115,degraded,-0.0189767580618481,8.716788,4.1161633,9.955242
khanhha_noisy1::CRACK500_20160307_144150_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_144150,degraded,-0.0173481040128686,8.463969,3.826948,9.595637
khanhha_noisy1::CRACK500_20160307_144150_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_144150,degraded,-0.0498467996016535,8.4323225,4.052834,9.476066
khanhha_noisy1::CRACK500_20160307_144202_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_144202,degraded,-0.0523211856516531,8.580977,3.805916,9.805313
khanhha_noisy1::CRACK500_20160307_144202_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_144202,degraded,-0.0434997839843647,8.528299,3.8523767,9.617251
khanhha_noisy1::CRACK500_20160307_144842_1281_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_144842,improved,0.2845143580323286,9.181161,3.4367435,10.245009
khanhha_noisy1::CRACK500_20160307_144842_1281_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_144842,neutral,-0.0029806673369479,9.113024,3.5727375,9.99236
khanhha_noisy1::CRACK500_20160307_144916_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_144916,improved,0.0453077849725513,9.076315,3.622437,9.780518
khanhha_noisy1::CRACK500_20160307_144916_1921_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_144916,neutral,-0.0059487867901577,8.989946,3.6345735,10.210799
khanhha_noisy1::CRACK500_20160307_144924_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_144924,neutral,0.0060436944901368,9.252808,3.4423654,9.842534
khanhha_noisy1::CRACK500_20160307_144924_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_144924,neutral,-0.0098901237558799,9.262981,3.4262543,9.843085
khanhha_noisy1::CRACK500_20160307_144931_1281_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_144931,degraded,-0.0111049067266107,8.934047,3.8550339,9.854631
khanhha_noisy1::CRACK500_20160307_144931_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_144931,improved,0.0233985731630415,9.213234,3.4278498,9.923341
khanhha_noisy1::CRACK500_20160307_145059_1921_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_145059,neutral,-0.0029959823932854,7.9794,4.793914,9.494606
khanhha_noisy1::CRACK500_20160307_145107_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_145107,improved,0.0427583130357982,8.0167055,4.533001,9.099346
khanhha_noisy1::CRACK500_20160307_145107_1_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_145107,improved,0.3184577173671546,7.9669523,4.591176,9.080305
khanhha_noisy1::CRACK500_20160307_145259_1921_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_145259,improved,0.015712527827946,7.9864736,4.5457377,9.056034
khanhha_noisy1::CRACK500_20160307_145259_1_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_145259,neutral,0.0034457970976395,8.126279,4.736382,9.817822
khanhha_noisy1::CRACK500_20160307_162438_1921_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_162438,degraded,-0.0250288134490868,8.245489,4.4153013,9.353915
khanhha_noisy1::CRACK500_20160307_162438_1921_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_162438,improved,0.0388036292322292,8.39827,4.391844,9.784011
khanhha_noisy1::CRACK500_20160307_163537_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_163537,improved,0.0111640018085206,8.456966,3.9794364,9.229877
khanhha_noisy1::CRACK500_20160307_163537_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_163537,improved,0.1606835376021138,8.572799,3.945261,9.1736765
khanhha_noisy1::CRACK500_20160307_163537_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_163537,neutral,-0.0065682021560716,8.333271,4.210028,9.644031
khanhha_noisy1::CRACK500_20160307_163627_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_163627,improved,0.0233057065029794,8.806815,3.8947246,9.359632
khanhha_noisy1::CRACK500_20160307_163641_1921_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_163641,improved,0.153930091422205,8.698574,4.1354346,9.607016
khanhha_noisy1::CRACK500_20160307_164214_1281_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_164214,neutral,0.006950360199199,7.952656,4.6067634,9.083337
khanhha_noisy1::CRACK500_20160307_164214_1_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_164214,degraded,-0.0305199249633837,8.264166,4.540372,9.760143
khanhha_noisy1::CRACK500_20160307_164226_1921_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_164226,improved,0.0161591449832756,7.970206,4.607855,9.072986
khanhha_noisy1::CRACK500_20160307_164226_1_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_164226,improved,0.0155020814223716,8.417086,4.3876343,9.505419
khanhha_noisy1::CRACK500_20160307_164226_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_164226,neutral,0.0043014419033403,8.137551,4.697847,9.85396
khanhha_noisy1::CRACK500_20160307_164301_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_164301,neutral,0.0050120905027937,8.251968,4.517648,9.710132
khanhha_noisy1::CRACK500_20160307_164334_641_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_164334,degraded,-0.0456171052957505,8.339905,4.599192,9.391269
khanhha_noisy1::CRACK500_20160307_164334_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_164334,degraded,-0.0118713893183662,8.424867,4.339408,9.414237
khanhha_noisy1::CRACK500_20160307_164400_641_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_164400,neutral,-0.0051763823008924,8.280901,4.363048,9.190918
khanhha_noisy1::CRACK500_20160307_164517_1921_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160307_164517,improved,0.039299119645265,7.991517,4.592409,9.093638
khanhha_noisy1::CRACK500_20160308_072824_641_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_072824,improved,0.0106885469888096,8.964878,3.8316464,9.849165
khanhha_noisy1::CRACK500_20160308_072921_1281_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_072921,improved,0.0154120568387293,9.219651,3.536651,9.748685
khanhha_noisy1::CRACK500_20160308_072921_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_072921,degraded,-0.1259217349872435,9.03061,3.7644327,9.823238
khanhha_noisy1::CRACK500_20160308_072921_641_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_072921,improved,0.042909741628871,8.921687,3.8233979,10.139161
khanhha_noisy1::CRACK500_20160308_072921_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_072921,neutral,-0.007754277802063,9.067503,3.671813,9.945015
khanhha_noisy1::CRACK500_20160308_072951_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_072951,improved,0.0714585977525703,9.062503,3.603891,10.375736
khanhha_noisy1::CRACK500_20160308_073014_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_073014,degraded,-0.0533283266577659,8.898401,3.7244399,10.254596
khanhha_noisy1::CRACK500_20160308_073245_1_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_073245,neutral,0.0063575159900053,8.370252,4.4620304,9.860481
khanhha_noisy1::CRACK500_20160308_073245_641_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_073245,degraded,-0.0308655275847584,8.826945,4.0584764,9.598121
khanhha_noisy1::CRACK500_20160308_073356_1281_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_073356,degraded,-0.0184000132252688,8.6689415,4.225734,9.829976
khanhha_noisy1::CRACK500_20160308_073356_641_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_073356,improved,0.0782667425038682,8.638437,4.2338424,9.8454075
khanhha_noisy1::CRACK500_20160308_073406_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_073406,neutral,-0.0044790872735701,8.683737,4.1926208,9.518323
khanhha_noisy1::CRACK500_20160308_073532_1_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_073532,degraded,-0.0492564049014151,8.572897,4.294542,9.993583
khanhha_noisy1::CRACK500_20160308_073736_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_073736,improved,0.0188854058636279,8.954125,3.7562127,10.205144
khanhha_noisy1::CRACK500_20160308_073736_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_073736,improved,0.0826441126998633,9.044454,3.7175567,9.978296
khanhha_noisy1::CRACK500_20160308_074321_1921_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_074321,neutral,-0.0041970473085585,9.231587,3.532897,9.728065
khanhha_noisy1::CRACK500_20160308_074330_1921_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_074330,degraded,-0.0132159319450604,9.091482,3.7199767,10.350083
khanhha_noisy1::CRACK500_20160308_074702_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_074702,improved,0.2781858582935602,9.0765085,3.5512714,10.207449
khanhha_noisy1::CRACK500_20160308_074702_1921_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_074702,improved,0.0230224827311084,9.130248,3.4619458,10.391104
khanhha_noisy1::CRACK500_20160308_074702_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_074702,improved,0.0522333066273752,9.019413,3.658638,10.021093
khanhha_noisy1::CRACK500_20160308_155720_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155720,neutral,-0.0064504139034531,8.1135235,4.417484,9.26925
khanhha_noisy1::CRACK500_20160308_155720_1_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155720,neutral,-0.0002666101114023,8.065016,4.510944,9.3463335
khanhha_noisy1::CRACK500_20160308_155720_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155720,degraded,-0.013388340761489,8.042624,4.5400105,9.3548565
khanhha_noisy1::CRACK500_20160308_155731_1281_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155731,neutral,-0.0098289875183015,8.129855,4.3742056,9.20367
khanhha_noisy1::CRACK500_20160308_155731_641_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155731,degraded,-0.0180760682057953,8.128266,4.361971,9.165753
khanhha_noisy1::CRACK500_20160308_155737_1281_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155737,improved,0.011799298513259,8.080345,4.4296956,9.280059
khanhha_noisy1::CRACK500_20160308_155737_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155737,neutral,0.0042624201091683,8.167937,4.296106,9.129685
khanhha_noisy1::CRACK500_20160308_155737_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155737,neutral,-0.0041404781948284,8.139601,4.3193293,9.145529
khanhha_noisy1::CRACK500_20160308_155737_1921_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155737,improved,0.0528395093730544,8.186686,4.2689137,9.184774
khanhha_noisy1::CRACK500_20160308_155737_1_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155737,improved,0.0219579241830001,8.063871,4.4757924,9.279783
khanhha_noisy1::CRACK500_20160308_155737_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155737,neutral,-0.0023475167906343,8.359031,4.1419463,8.994242
khanhha_noisy1::CRACK500_20160308_155828_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155828,degraded,-0.0882608033515166,8.205945,4.3180637,9.094998
khanhha_noisy1::CRACK500_20160308_155836_1921_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155836,improved,0.0728167010134035,8.654316,4.0622277,9.314351
khanhha_noisy1::CRACK500_20160308_155836_1921_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_155836,improved,0.0918970217473454,8.427759,4.2429557,9.342259
khanhha_noisy1::CRACK500_20160308_160053_1_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_160053,degraded,-0.0624409608147585,8.342489,4.2181845,8.835639
khanhha_noisy1::CRACK500_20160308_160128_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_160128,neutral,0.0077228909363474,8.431381,4.3066874,9.39211
khanhha_noisy1::CRACK500_20160308_160128_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160308_160128,improved,0.0209181148793462,8.403404,4.390484,9.8080845
khanhha_noisy1::CRACK500_20160310_114418_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160310_114418,neutral,-5.547084846432848e-05,8.419818,4.363233,9.530397
khanhha_noisy1::CRACK500_20160310_114441_641_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160310_114441,degraded,-0.0314090301606357,8.398112,4.423488,9.76571
khanhha_noisy1::CRACK500_20160310_114441_641_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160310_114441,improved,0.0466361361475815,8.726786,4.0829544,10.046968
khanhha_noisy1::CRACK500_20160310_114446_641_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160310_114446,neutral,0.0095605169519137,8.516217,4.272284,9.571985
khanhha_noisy1::CRACK500_20160310_114505_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160310_114505,degraded,-0.0402818802163732,8.4618435,4.3968296,9.87275
khanhha_noisy1::CRACK500_20160310_114658_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160310_114658,degraded,-0.0239644843259531,8.541662,4.274678,9.660047
khanhha_noisy1::CRACK500_20160316_141721_1_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_141721,degraded,-0.0366239608311829,8.372508,4.4074326,9.883165
khanhha_noisy1::CRACK500_20160316_141721_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_141721,neutral,-0.0032446849279258,8.317972,4.4167223,9.71963
khanhha_noisy1::CRACK500_20160316_142009_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_142009,neutral,0.0084366161925508,8.648584,4.161971,10.022055
khanhha_noisy1::CRACK500_20160316_142009_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_142009,degraded,-0.0295493655061752,8.708967,4.039815,9.44335
khanhha_noisy1::CRACK500_20160316_142027_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_142027,improved,0.1586741606705072,8.728563,4.0129347,9.489561
khanhha_noisy1::CRACK500_20160316_142449_1_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_142449,improved,0.076682383915874,8.669271,4.125362,10.006927
khanhha_noisy1::CRACK500_20160316_142539_1_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_142539,improved,0.150585479902816,8.875017,3.832575,9.513815
khanhha_noisy1::CRACK500_20160316_143433_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_143433,neutral,-0.0099164426197275,8.982448,3.6565769,10.186404
khanhha_noisy1::CRACK500_20160316_143445_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_143445,neutral,-0.0015350343985524,8.920347,3.725843,10.129693
khanhha_noisy1::CRACK500_20160316_143527_641_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_143527,degraded,-0.0525551768651468,9.0083885,3.6641557,10.099544
khanhha_noisy1::CRACK500_20160316_143547_1281_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_143547,neutral,0.0062819274814012,9.2645855,3.4557743,9.766372
khanhha_noisy1::CRACK500_20160316_143603_1921_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_143603,degraded,-0.0337684708955657,8.9592905,3.6347299,10.208021
khanhha_noisy1::CRACK500_20160316_143624_1_641.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_143624,degraded,-0.021836259389201,9.105398,3.464066,10.392647
khanhha_noisy1::CRACK500_20160316_143629_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_143629,degraded,-0.057324688770022,9.225529,3.4882884,9.763176
khanhha_noisy1::CRACK500_20160316_143629_1921_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_143629,improved,0.1071292327191703,9.199453,3.532412,9.747139
khanhha_noisy1::CRACK500_20160316_144203_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_144203,neutral,-0.0017273485110823,8.373727,4.508789,10.303348
khanhha_noisy1::CRACK500_20160316_144212_1921_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_144212,neutral,-0.0016069647095038,9.026499,3.7113714,9.579047
khanhha_noisy1::CRACK500_20160316_144212_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_144212,neutral,-0.009796507990066,8.989356,3.6509356,10.233818
khanhha_noisy1::CRACK500_20160316_144230_641_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_144230,neutral,-0.0070496209066855,9.027097,3.7032397,9.995817
khanhha_noisy1::CRACK500_20160316_144241_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_144241,degraded,-0.0110414956627107,8.882295,4.1425033,9.930656
khanhha_noisy1::CRACK500_20160316_144431_641_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_144431,degraded,-0.0123311561847966,8.399273,4.407832,10.119755
khanhha_noisy1::CRACK500_20160316_183217_1281_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160316_183217,degraded,-0.020736686515837,8.6746855,4.215898,9.917989
khanhha_noisy1::CRACK500_20160318_084343_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160318_084343,degraded,-0.1059033247793107,9.159659,3.4585114,10.497255
khanhha_noisy1::CRACK500_20160318_181602_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160318_181602,degraded,-0.0121210043280883,9.065418,3.5198872,10.348156
khanhha_noisy1::CRACK500_20160318_181627_1_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160318_181627,improved,0.0162738803282685,8.968064,3.6188638,10.24987
khanhha_noisy1::CRACK500_20160318_181632_1_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160318_181632,neutral,-0.0046258709013564,8.901454,3.7115316,10.204049
khanhha_noisy1::CRACK500_20160318_181632_1_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160318_181632,neutral,-0.0017678755996513,9.157488,3.5184636,9.716336
khanhha_noisy1::CRACK500_20160318_181632_641_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160318_181632,improved,0.115190192792279,9.268748,3.4275067,9.780078
khanhha_noisy1::CRACK500_20160321_183951_1_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160321_183951,improved,0.0312901532031199,8.63802,4.132311,10.014375
khanhha_noisy1::CRACK500_20160321_185457_1281_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160321_185457,neutral,0.0014351935314547,9.238264,3.494604,10.146509
khanhha_noisy1::CRACK500_20160321_185457_1921_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160321_185457,degraded,-0.0149357491412884,9.186518,3.5597262,10.085068
khanhha_noisy1::CRACK500_20160321_185518_1921_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160321_185518,degraded,-0.0208111885846051,9.159254,3.5236855,10.351838
khanhha_noisy1::CRACK500_20160321_185518_1_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160321_185518,improved,0.0448661744914739,9.192903,3.5539923,10.078867
khanhha_noisy1::CRACK500_20160321_185534_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160321_185534,neutral,0.0055774766264371,9.1311035,3.5990224,10.311967
khanhha_noisy1::CRACK500_20160321_185557_1_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160321_185557,degraded,-0.0783813511896721,9.166306,3.5810225,10.117005
khanhha_noisy1::CRACK500_20160321_185557_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160321_185557,improved,0.0654406650468442,9.111591,3.611653,10.294446
khanhha_noisy1::CRACK500_20160321_185637_1_1081.jpg,khanhha_noisy1,khanhha::CRACK500_20160321_185637,improved,0.0989222470269076,9.1573,3.5250993,10.369939
khanhha_noisy1::CRACK500_20160324_165857_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160324_165857,degraded,-0.0102046023362636,8.253403,4.23333,9.635169
khanhha_noisy1::CRACK500_20160324_165857_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160324_165857,improved,0.0231297955510761,8.240693,4.31243,9.668269
khanhha_noisy1::CRACK500_20160324_170309_641_1.jpg,khanhha_noisy1,khanhha::CRACK500_20160324_170309,improved,0.0379404641734032,8.477105,4.2889004,9.448605
khanhha_noisy1::CRACK500_20160324_170309_641_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160324_170309,neutral,0.0034573087160104,8.318294,4.348908,9.249116
khanhha_noisy1::CRACK500_20160324_170309_641_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160324_170309,improved,0.052089177138809,8.376939,4.3145156,9.292277
khanhha_noisy1::CRACK500_20160324_170323_1_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160324_170323,improved,0.0317044206351988,8.097505,4.5080132,9.21712
khanhha_noisy1::CRACK500_20160324_170347_1281_361.jpg,khanhha_noisy1,khanhha::CRACK500_20160324_170347,neutral,-0.0005216941824406,8.205278,4.4393225,9.209727
khanhha_noisy1::CRACK500_20160324_170347_1281_721.jpg,khanhha_noisy1,khanhha::CRACK500_20160324_170347,improved,0.0169839560961732,8.286952,4.3841777,9.311106
